"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","RPI","Rent prices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,101.56342138218,,
"CHE","Switzerland","RPI","Rent prices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,101.617141235662,,
"CHE","Switzerland","RPI","Rent prices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,101.636877666469,,
"CHE","Switzerland","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,101.684782597773,,
"CHE","Switzerland","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,101.775219565726,,
"CHE","Switzerland","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,101.914609990925,,
"CHE","Switzerland","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,102.012411799904,,
"CHE","Switzerland","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,102.107652722528,,
"CAN","Canada","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.059868148143,,
"CAN","Canada","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,102.05949573499,,
"CAN","Canada","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,104.10138216162,,
"CAN","Canada","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,107.265376001679,,
"CAN","Canada","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,110.854083034633,,
"CAN","Canada","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,113.405753852528,,
"CAN","Canada","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,116.443666462874,,
"CAN","Canada","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,120.240139132983,,
"CAN","Canada","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,123.521835585465,,
"CAN","Canada","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,122.38971940715,,
"CAN","Canada","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,123.724447078497,,
"CAN","Canada","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,123.344306024766,,
"CAN","Canada","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,122.971554289425,,
"CAN","Canada","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,123.537655501296,,
"CAN","Canada","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,124.070260820564,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.39849534214,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,99.8124277426268,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.307308208588,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,100.261031891116,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,100.394828950041,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,100.036830950255,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,99.5846883419847,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,99.3432462336517,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,98.9282654564289,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,98.8437999679339,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,99.0844614581333,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,98.920355865445,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,98.1436937632568,,
"ITA","Italy","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,98.2514889176548,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,89.7758119753682,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,91.1396921801714,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,91.9339506091472,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,92.9768727057972,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,93.8642442978897,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,94.5183209926292,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,94.5036946838229,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,95.6467141208428,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,96.4717873074334,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,97.1870988363121,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,97.5912862539529,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,98.0645794059511,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,98.3863493641982,,
"USA","United States","HPI_YDH_AVG","Standardised price-income ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,98.3899698904633,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,102.370888310395,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.007792838612,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,102.778229191755,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,107.639387889382,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,110.825998986231,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,112.260693714412,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,114.065741634401,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,113.176409888766,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,113.427012711848,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,115.167042849454,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,115.611503008424,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,113.918523028364,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,113.483876149177,,
"NZL","New Zealand","HPI_YDH","Price to income ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,114.85979788802,,
"GRC","Greece","RPI","Rent prices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.3702957855899,,
"GRC","Greece","RPI","Rent prices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,98.3896919894949,,
"GRC","Greece","RPI","Rent prices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,97.4987995940899,,
"GRC","Greece","RPI","Rent prices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,97.262810601451,,
"GRC","Greece","RPI","Rent prices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,97.3436716533936,,
"GRC","Greece","RPI","Rent prices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,97.447288934623,,
"GRC","Greece","RPI","Rent prices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,97.2003873504351,,
"GRC","Greece","RPI","Rent prices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,96.0074569089183,,
"GRC","Greece","RPI","Rent prices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,94.5652629578378,,
"GRC","Greece","RPI","Rent prices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,93.1235942155564,,
"GRC","Greece","RPI","Rent prices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,92.2374867482651,,
"GRC","Greece","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,92.0566987279563,,
"GRC","Greece","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,92.1072162058611,,
"GRC","Greece","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,92.25473066942,,
"GRC","Greece","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,92.2287809561936,,
"GRC","Greece","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,92.0580864289503,,
"USA","United States","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.319422785958,,
"USA","United States","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.892109559606,,
"USA","United States","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,103.284282526947,,
"USA","United States","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,104.10726086672,,
"USA","United States","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,105.311645709679,,
"USA","United States","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,106.577126147744,,
"USA","United States","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,107.536986631756,,
"USA","United States","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,109.227925544897,,
"USA","United States","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,110.577795939018,,
"USA","United States","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,111.837351174625,,
"USA","United States","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,113.318394688362,,
"USA","United States","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,114.207383521294,,
"USA","United States","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,115.209782385142,,
"USA","United States","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,116.065352340757,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,119.382678120558,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,118.993974018703,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,117.972235945723,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,117.877257947015,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,117.337303446712,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,117.091633971876,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,117.760093640306,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,117.352284678965,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,116.759782141039,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,116.178836496063,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,115.513972477018,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,116.108499279124,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,115.708181840325,,
"FIN","Finland","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,115.994333516778,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.9757381986977,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.957263353635,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,102.371969598791,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,103.152430715155,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,105.01222076269,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,104.730750018676,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,105.205133862315,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,106.388273363217,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,108.025532337018,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,107.742580663352,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,110.025933416424,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,110.048570532779,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,110.576178427535,,
"DNK","Denmark","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,110.637368404949,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,98.8175233966796,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,102.114171590693,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,105.993824395238,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,105.742357431192,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,105.813563757539,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,108.516234524647,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,109.66236744884,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,108.297009210382,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,109.743597498369,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,109.638951084351,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,109.5899539748,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,108.735159351603,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,108.965644428291,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,107.821667839338,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,106.732800111359,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,102.557820753927,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,102.791288021195,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,103.321409362027,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,104.05948878554,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,105.511130347787,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,106.768873924959,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,108.043935957403,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,109.788145786061,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,111.43263405633,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,114.032218472764,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,116.298034592065,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,118.081132609359,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,119.927511526217,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,121.766334255778,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.339930874952,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.978945034051,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,102.715353175582,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,104.958665302245,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,107.379005301503,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,110.282970512628,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,112.666147378365,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,113.993759509938,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,118.736027776229,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,121.579563081097,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,124.34641983017,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,127.410173685621,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,126.415501088421,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,127.618921441663,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.581304696211,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,99.2844174407701,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.829164363148,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,101.5734045153,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,104.558275713557,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,106.049155407995,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,106.777715216182,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,110.048208112691,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,112.77022054898,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,116.653856124912,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,121.124666215571,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,124.820409846745,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,129.927468709382,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,137.627455240692,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,62.0065822180568,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,61.9408544576939,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,62.0550586163628,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,61.9799233421571,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,61.9555884329896,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,61.8432136685045,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,61.5716170950611,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,61.1752516844382,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,60.702113605066,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,60.0693505445636,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,59.6688634563946,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,59.1392035318971,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,58.9407280649653,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,58.8716196189569,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,58.2575547860883,,
"EST","Estonia","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.140993894331,,
"EST","Estonia","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.683995840357,,
"EST","Estonia","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.370421217877,,
"EST","Estonia","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,103.008895860666,,
"EST","Estonia","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,104.811279919038,,
"EST","Estonia","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,106.38446490337,,
"EST","Estonia","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,105.201344496895,,
"EST","Estonia","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,104.228232643583,,
"EST","Estonia","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,105.923085724984,,
"EST","Estonia","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,107.138529954431,,
"EST","Estonia","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,108.815160826924,,
"EST","Estonia","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,108.404266913639,,
"EST","Estonia","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,106.695731549948,,
"EST","Estonia","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,109.509777190259,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.398210866374,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.629525462046,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,103.007056009207,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,104.792135417551,,
